id,mode,query_type,query,expected_items,product_terms_extracted,action,target_aisles,dialogue_snippet,json_adherent,json_adherent_int,task_success,task_success_int,hallucinated,hallucinated_int,hallucinated_aisles,latency_s
6,presearch,direct,Where is Chicken Breast (1lb)?,chicken_breast,chicken breast,move,[8],You can find Chicken Breast (1lb) in Aisle 8.,True,1,True,1,False,0,[],2.417
6,semantic,direct,Where is Chicken Breast (1lb)?,chicken_breast,chicken breast,move,[8],You can find the Chicken Breast (1lb) in Aisle 8!,True,1,True,1,False,0,[],2.991
6,llm_only,direct,Where is Chicken Breast (1lb)?,chicken_breast,,move,[8],Of course! You can find the Chicken Breast (1lb) in Aisle 8.,True,1,True,1,False,0,[],1.703
7,presearch,direct,Do you carry Dish Soap?,dish_soap,dish soap,move,[9],"Yes, we do carry Dish Soap! You can find it in Aisle 9.",True,1,True,1,False,0,[],2.369
7,semantic,direct,Do you carry Dish Soap?,dish_soap,dish soap,move,[9],"Yes, we carry Dish Soap in Aisle 9.",True,1,True,1,False,0,[],19.925
7,llm_only,direct,Do you carry Dish Soap?,dish_soap,,move,[9],"Yes, we do! You can find the dish soap over in Aisle 9.",True,1,True,1,False,0,[],1.812
8,presearch,direct,I want Sparkling Water.,sparkling_water,sparkling water,move,[4],We have Sparkling Water available in Aisle 4!,True,1,True,1,False,0,[],2.45
8,semantic,direct,I want Sparkling Water.,sparkling_water,sparkling water,move,[4],Of course! You can find Sparkling Water in Aisle 4.,True,1,True,1,False,0,[],3.166
8,llm_only,direct,I want Sparkling Water.,sparkling_water,,move,[4],Of course! You can find the Sparkling Water over in Aisle 4.,True,1,True,1,False,0,[],1.603
9,presearch,direct,Could you find Toothpaste for me?,toothpaste,toothpaste,move,[10],"Yes, I can help you with that! You can find Toothpaste in Aisle 10.",True,1,True,1,False,0,[],2.496
9,semantic,direct,Could you find Toothpaste for me?,toothpaste,toothpaste,move,[10],Of course! You can find Toothpaste in Aisle 10.,True,1,True,1,False,0,[],3.065
9,llm_only,direct,Could you find Toothpaste for me?,toothpaste,,move,[10],Of course! You can find the toothpaste in Aisle 10.,True,1,True,1,False,0,[],2.597
10,presearch,direct,I'm looking for Trail Mix.,trail_mix,trail mix,move,[5],We have Trail Mix available in Aisle 5!,True,1,True,1,False,0,[],3.443
10,semantic,direct,I'm looking for Trail Mix.,trail_mix,trail mix,move,[5],Of course! You can find Trail Mix in Aisle 5.,True,1,True,1,False,0,[],2.631
10,llm_only,direct,I'm looking for Trail Mix.,trail_mix,,none,[],[LLM Error: 'response'],True,1,False,0,False,0,[],0.467
11,presearch,recipe,I want to bake chocolate chip cookies. What ingredients should I pick up?,flour_all_purpose; sugar_granulated; butter_unsalted; eggs_large,flour; sugar; butter; eggs; chocolate chips; vanilla extract; baking soda; salt,none,[],[LLM Error: 'response'],True,1,False,0,False,0,[],1.621
11,semantic,recipe,I want to bake chocolate chip cookies. What ingredients should I pick up?,flour_all_purpose; sugar_granulated; butter_unsalted; eggs_large,product1; product2,move,[5],I can help you with that! We have Chocolate Cookies in Aisle 5.,True,1,True,1,False,0,[],55.313
11,llm_only,recipe,I want to bake chocolate chip cookies. What ingredients should I pick up?,flour_all_purpose; sugar_granulated; butter_unsalted; eggs_large,,move,"[1, 6]","That sounds delicious! You'll need all-purpose flour, granulated sugar, and unsalted butter to get started. I can show y",True,1,True,1,False,0,[],1.922
12,presearch,recipe,What do I need for spaghetti night?,pasta_spaghetti; tomato_sauce; olive_oil,spaghetti; marinara sauce; ground beef; garlic; olive oil; parmesan cheese,move,"[6, 8]","We have Spaghetti Pasta and Olive Oil in Aisle 6, and Ground Beef in Aisle 8, but we do not carry marinara sauce, garlic",True,1,True,1,False,0,[],2.917
12,semantic,recipe,What do I need for spaghetti night?,pasta_spaghetti; tomato_sauce; olive_oil,spaghetti; tomato sauce; ground beef; garlic; onion; olive oil; parmesan cheese,move,"[6, 3, 8]","For spaghetti night, we have Spaghetti Pasta, Tomato Sauce, and Olive Oil in Aisle 6, Yellow Onion in Aisle 3, and Groun",True,1,True,1,False,0,[],4.589
12,llm_only,recipe,What do I need for spaghetti night?,pasta_spaghetti; tomato_sauce; olive_oil,,move,"[6, 8]","For a great spaghetti night, I'd recommend picking up some spaghetti pasta and tomato sauce from Aisle 6, and maybe some",True,1,True,1,False,0,[],1.897
13,presearch,recipe,Help me build ingredients for a chicken salad.,chicken_breast; lettuce; tomato; olive_oil,product1; product2,none,[],"I'm sorry, but we do not carry product1 or product2.",True,1,False,0,False,0,[],19.911
13,semantic,recipe,Help me build ingredients for a chicken salad.,chicken_breast; lettuce; tomato; olive_oil,chicken; mayonnaise; celery; onion; lemon; salt; pepper,move,"[8, 3]","I can help with that! We have Chicken Breast (1lb) in Aisle 8, and Lemon and Yellow Onion in Aisle 3.",True,1,True,1,False,0,[],8.35
13,llm_only,recipe,Help me build ingredients for a chicken salad.,chicken_breast; lettuce; tomato; olive_oil,,move,"[3, 8]","I'd be happy to help! For a great chicken salad, I recommend picking up some chicken breast, lettuce, baby spinach, and ",True,1,True,1,False,0,[],1.923
14,presearch,recipe,I need supplies for breakfast pancakes.,flour_all_purpose; milk_1l; eggs_large; butter_unsalted,flour; eggs; milk; sugar; baking powder; butter,move,"[6, 1]","I can help you with All-Purpose Flour and Granulated Sugar in Aisle 6, and Large Eggs, Milk, and Unsalted Butter in Aisl",True,1,True,1,False,0,[],3.283
14,semantic,recipe,I need supplies for breakfast pancakes.,flour_all_purpose; milk_1l; eggs_large; butter_unsalted,flour; eggs; milk; sugar; baking powder; butter,move,"[1, 6]","I can help you with that! We have Unsalted Butter, Milk (2L), Milk (1L), and Large Eggs (12ct) in Aisle 1, and All-Purpo",True,1,True,1,False,0,[],4.327
14,llm_only,recipe,I need supplies for breakfast pancakes.,flour_all_purpose; milk_1l; eggs_large; butter_unsalted,,move,"[1, 6]","I can certainly help you with that! You'll find the all-purpose flour and granulated sugar in Aisle 6, and we have milk,",True,1,True,1,False,0,[],3.949
15,presearch,recipe,What should I buy for a veggie stir-fry?,broccoli; carrot; bell_pepper; onion_yellow,broccoli; carrots; bell pepper; snap peas; soy sauce; ginger; garlic; sesame oil; rice,move,"[3, 6]","I recommend our Broccoli and Bell Pepper in Aisle 3, and White Rice (2kg) in Aisle 6. Unfortunately, we do not carry car",True,1,True,1,False,0,[],3.364
15,semantic,recipe,What should I buy for a veggie stir-fry?,broccoli; carrot; bell_pepper; onion_yellow,broccoli; carrots; bell pepper; snap peas; soy sauce; ginger; garlic; sesame oil; tofu; rice,move,"[3, 8]","For a veggie stir-fry, I recommend Broccoli (Aisle 3), Carrot (Aisle 3), Baby Spinach (Aisle 3), and Firm Tofu (Aisle 8)",True,1,True,1,False,0,[],18.949
15,llm_only,recipe,What should I buy for a veggie stir-fry?,broccoli; carrot; bell_pepper; onion_yellow,,move,"[3, 6, 8]","For a great veggie stir-fry, I recommend picking up some broccoli, carrots, and bell peppers from Aisle 3, and some firm",True,1,True,1,False,0,[],2.276
16,presearch,recipe,I want to make smoothies this week.,banana; strawberry; blueberry; yogurt,frozen fruit; yogurt; milk; honey; spinach,move,"[1, 3, 7]","I can help with that! We have Plain Yogurt and Milk in Aisle 1, and Baby Spinach (Aisle 3) or Frozen Spinach (Aisle 7), ",True,1,True,1,False,0,[],4.764
16,semantic,recipe,I want to make smoothies this week.,banana; strawberry; blueberry; yogurt,yogurt; fruit; milk; honey; spinach,move,"[3, 1]","I recommend our Baby Spinach (Aisle 3), Strawberries (1lb) (Aisle 3), Grapes (1lb) (Aisle 3), Plain Yogurt (Aisle 1), an",True,1,True,1,False,0,[],4.21
16,llm_only,recipe,I want to make smoothies this week.,banana; strawberry; blueberry; yogurt,,move,"[1, 3, 7]","Smoothies sound great! You can find milk and yogurt in Aisle 1, fresh fruits like bananas and strawberries in Aisle 3, a",True,1,True,1,False,0,[],1.834
17,presearch,recipe,What ingredients do I need for grilled salmon with lemon?,salmon_fillet; lemon; olive_oil,salmon; lemon; olive oil; salt; black pepper,move,"[8, 3, 6]","I can help you with that! We have Salmon Fillet in Aisle 8, Lemon in Aisle 3, Olive Oil and Iodized Salt in Aisle 6, but",True,1,True,1,False,0,[],2.709
17,semantic,recipe,What ingredients do I need for grilled salmon with lemon?,salmon_fillet; lemon; olive_oil,salmon; lemon; olive oil; salt; black pepper; garlic,move,"[8, 3, 6]","I can help with that! We have Salmon Fillet (1lb) in Aisle 8, Lemon in Aisle 3, and Olive Oil (1L) in Aisle 6.",True,1,True,1,False,0,[],4.182
17,llm_only,recipe,What ingredients do I need for grilled salmon with lemon?,salmon_fillet; lemon; olive_oil,,move,"[3, 6, 8]","For grilled salmon with lemon, you'll want to pick up some Salmon Fillet from Aisle 8 and a Lemon from Aisle 3. You migh",True,1,True,1,False,0,[],1.991
18,presearch,recipe,Help me prepare taco night.,ground_beef; tortilla_wraps; tomato; lettuce,tortillas; ground beef; taco seasoning; lettuce; cheese; tomatoes; sour cream; salsa,move,"[8, 3, 1]","I can help you find Ground Beef (Aisle 8), Lettuce (Aisle 3), Cheddar Cheese and Cream Cheese (Aisle 1), and Sour Cream ",True,1,True,1,False,0,[],3.992
18,semantic,recipe,Help me prepare taco night.,ground_beef; tortilla_wraps; tomato; lettuce,tortillas; ground beef; taco seasoning; lettuce; cheese; tomatoes; sour cream; salsa,move,"[1, 3]","I can help you with that! We have Sour Cream, Cheddar Cheese, and Cream Cheese in Aisle 1, and Lettuce and Tomato in Ais",True,1,True,1,False,0,[],4.873
18,llm_only,recipe,Help me prepare taco night.,ground_beef; tortilla_wraps; tomato; lettuce,,move,"[2, 3, 8]","Taco night sounds great! I'd recommend grabbing some ground beef from Aisle 8, tortillas or wraps from Aisle 2, and lett",True,1,True,1,False,0,[],1.976
19,presearch,recipe,I want to cook fried rice.,rice_white; eggs_large; onion_yellow,rice; soy sauce; eggs; peas; carrots; onion; garlic; oil,move,"[6, 1, 7, 3]","I can help you with White Rice (Aisle 6), Large Eggs (Aisle 1), Frozen Peas (Aisle 7), Yellow Onion (Aisle 3), and Olive",True,1,True,1,False,0,[],3.348
19,semantic,recipe,I want to cook fried rice.,rice_white; eggs_large; onion_yellow,rice; soy sauce; eggs; peas; carrots; onion; oil,move,"[6, 3, 1]","I can help you with that! We have White Rice (2kg) in Aisle 6, Carrots and Yellow Onions in Aisle 3, and Large Eggs (12c",True,1,False,0,True,1,[12],4.071
19,llm_only,recipe,I want to cook fried rice.,rice_white; eggs_large; onion_yellow,,move,"[1, 3, 6, 7]","That sounds delicious! You'll need white rice from Aisle 6, and I'd suggest picking up some eggs in Aisle 1 and carrots ",True,1,True,1,False,0,[],1.939
20,presearch,recipe,What do I need for homemade tomato soup?,tomato_sauce; onion_yellow; sour_cream,tomato; onion; garlic; carrot; celery; chicken broth; olive oil; salt; pepper; cream,move,"[3, 6]","I can help you with Tomato (Aisle 3), Tomato Sauce (Aisle 6), Yellow Onion (Aisle 3), Carrot (Aisle 3), Olive Oil (1L) (",True,1,True,1,False,0,[],3.522
20,semantic,recipe,What do I need for homemade tomato soup?,tomato_sauce; onion_yellow; sour_cream,tomato; onion; garlic; carrot; celery; chicken broth; olive oil; salt; pepper,move,"[3, 6]","For your tomato soup, we have Tomato (Aisle 3), Tomato Sauce (Aisle 6), Carrot (Aisle 3), Yellow Onion (Aisle 3), and Ol",True,1,True,1,False,0,[],4.745
20,llm_only,recipe,What do I need for homemade tomato soup?,tomato_sauce; onion_yellow; sour_cream,,move,"[3, 6]","For a delicious homemade tomato soup, I'd recommend picking up some tomatoes, yellow onions, and tomato sauce. You can f",True,1,True,1,False,0,[],1.73
21,presearch,recipe,I need ingredients for chicken nuggets and fries dinner.,frozen_nuggets; frozen_fries,chicken breast; flour; eggs; breadcrumbs; potatoes; oil; salt,move,"[8, 6, 1]","I can help you with Chicken Breast (Aisle 8), All-Purpose Flour (Aisle 6), Large Eggs (Aisle 1), and Iodized Salt (Aisle",True,1,True,1,False,0,[],13.605
21,semantic,recipe,I need ingredients for chicken nuggets and fries dinner.,frozen_nuggets; frozen_fries,chicken breast; flour; eggs; breadcrumbs; oil; potatoes; salt,move,"[8, 3, 6]","I can help you with that! We have Chicken Breast (1lb) in Aisle 8, Russet Potato (5lb) in Aisle 3, and All-Purpose Flour",True,1,True,1,False,0,[],4.213
21,llm_only,recipe,I need ingredients for chicken nuggets and fries dinner.,frozen_nuggets; frozen_fries,,move,[7],I can certainly help you with that! We have chicken nuggets and frozen fries available in Aisle 7.,True,1,True,1,False,0,[],1.635
22,presearch,recipe,Can you suggest items for an avocado toast breakfast?,avocado; bread_wheat; lemon,avocado; bread; lemon; salt; pepper; olive oil,move,"[3, 2]",I suggest our Avocado from Aisle 3 and either White Bread (Aisle 2) or Wheat Bread (Aisle 2).,True,1,True,1,False,0,[],2.919
22,semantic,recipe,Can you suggest items for an avocado toast breakfast?,avocado; bread_wheat; lemon,bread; avocado; lemon; salt; pepper; olive oil,move,"[3, 2]","I can suggest Avocado (Aisle 3), Wheat Bread (Aisle 2), and Lemon (Aisle 3) for your breakfast!",True,1,True,1,False,0,[],3.933
22,llm_only,recipe,Can you suggest items for an avocado toast breakfast?,avocado; bread_wheat; lemon,,move,"[1, 2, 3]","For a great avocado toast, I recommend our Wheat Bread, fresh Avocado, and some Large Eggs for the top! You can find the",True,1,True,1,False,0,[],1.881
23,presearch,recipe,What do I need for a yogurt parfait?,yogurt; granola; blueberry; strawberry,yogurt; granola; honey; berries,move,"[1, 5, 3, 7]","For a parfait, we have Plain Yogurt (Aisle 1), Granola Bars (Aisle 5), and Strawberries, Blueberries, or Frozen Mixed Be",True,1,True,1,False,0,[],2.991
23,semantic,recipe,What do I need for a yogurt parfait?,yogurt; granola; blueberry; strawberry,yogurt; granola; berries; honey,move,"[1, 5]","For a yogurt parfait, we have Plain Yogurt in Aisle 1 and Granola Bars in Aisle 5.",True,1,True,1,False,0,[],3.244
23,llm_only,recipe,What do I need for a yogurt parfait?,yogurt; granola; blueberry; strawberry,,move,"[1, 3]","For a delicious yogurt parfait, I'd recommend our Plain Yogurt from Aisle 1, and some fresh Blueberries or Strawberries ",True,1,True,1,False,0,[],1.836
24,presearch,recipe,I want to make a simple bean pasta meal.,pasta_spaghetti; black_beans_can; tomato_sauce,pasta; beans; olive oil; garlic; salt,move,[6],"I can help you with that! We have Spaghetti Pasta, Black Beans (Can), Olive Oil, and Iodized Salt in Aisle 6, but we do ",True,1,True,1,False,0,[],2.632
24,semantic,recipe,I want to make a simple bean pasta meal.,pasta_spaghetti; black_beans_can; tomato_sauce,beans; pasta; olive oil; garlic; salt; pepper,move,[6],"I can help with that! We have Spaghetti Pasta and Olive Oil (1L) in Aisle 6, but we don't carry beans.",True,1,True,1,False,0,[],3.915
24,llm_only,recipe,I want to make a simple bean pasta meal.,pasta_spaghetti; black_beans_can; tomato_sauce,,move,[6],"That sounds like a great meal! You can find our Spaghetti Pasta, Black Beans, and Tomato Sauce all over in Aisle 6.",True,1,True,1,False,0,[],1.635
25,presearch,recipe,Help me shop for a turkey sandwich lunch.,turkey_slices; bread_white; lettuce; tomato,turkey; bread; mayonnaise; lettuce; tomato,move,"[8, 2, 3]","I can help you with that! We have Turkey Slices (Aisle 8), White or Wheat Bread (Aisle 2), Lettuce and Tomato (Aisle 3),",True,1,True,1,False,0,[],3.173
25,semantic,recipe,Help me shop for a turkey sandwich lunch.,turkey_slices; bread_white; lettuce; tomato,turkey; bread; mayonnaise; lettuce; tomato; cheese,move,"[8, 3, 1]","I can help you with that! We have Turkey Slices (Aisle 8), Tomato (Aisle 3), Cheddar Cheese (Aisle 1), Lettuce (Aisle 3)",True,1,True,1,False,0,[],4.483
25,llm_only,recipe,Help me shop for a turkey sandwich lunch.,turkey_slices; bread_white; lettuce; tomato,,move,"[2, 3, 8]","I can certainly help you with that! You'll need Turkey Slices from Aisle 8, and for bread, we have several options in Ai",True,1,True,1,False,0,[],2.116
26,presearch,associative,I want something healthy for lunch.,apple; spinach; yogurt,salad; fruit; vegetables; nuts,move,[5],"I can suggest some Mixed Nuts in Aisle 5, but we do not carry salad, fruit, or vegetables.",True,1,True,1,False,0,[],2.841
26,semantic,associative,I want something healthy for lunch.,apple; spinach; yogurt,healthy; lunch,none,[],"I'm sorry, I couldn't find any matches for that. Could you please provide a more specific product name?",True,1,False,0,False,0,[],3.018
26,llm_only,associative,I want something healthy for lunch.,apple; spinach; yogurt,,move,"[3, 8]","I'd recommend a fresh salad with baby spinach and tomatoes, or perhaps some grilled chicken breast and broccoli! Those a",True,1,True,1,False,0,[],2.865
27,presearch,associative,What are good high-protein options?,chicken_breast; tofu_firm; eggs_large,chicken; tofu; eggs; greek yogurt; fish; beans,move,"[7, 8, 1]","We have Chicken Nuggets (Aisle 7), Chicken Breast (Aisle 8), Firm Tofu (Aisle 8), and Large Eggs (Aisle 1). We do not ca",True,1,True,1,False,0,[],2.881
27,semantic,associative,What are good high-protein options?,chicken_breast; tofu_firm; eggs_large,chicken; eggs; tofu; greek yogurt; fish; lentils; beans,move,"[8, 6, 1]","We have several high-protein options: Firm Tofu, Chicken Breast (1lb), and Salmon Fillet (1lb) in Aisle 8, Black Beans (",True,1,False,0,True,1,[12],4.451
27,llm_only,associative,What are good high-protein options?,chicken_breast; tofu_firm; eggs_large,,move,"[1, 8]","For high-protein options, I recommend our chicken breast, salmon, and ground beef in Aisle 8, or tofu if you prefer a pl",True,1,True,1,False,0,[],66.959
28,presearch,associative,I need quick frozen dinner ideas.,frozen_pizza; frozen_nuggets; frozen_fries,frozen dinner,none,[],"I'm sorry, we do not carry frozen dinners.",True,1,False,0,False,0,[],2.037
28,semantic,associative,I need quick frozen dinner ideas.,frozen_pizza; frozen_nuggets; frozen_fries,frozen dinner,move,[7],"I recommend our Frozen Pizza (Aisle 7), Chicken Nuggets (Aisle 7), or Frozen Fries (Aisle 7) for a quick dinner!",True,1,True,1,False,0,[],2.731
28,llm_only,associative,I need quick frozen dinner ideas.,frozen_pizza; frozen_nuggets; frozen_fries,,move,[7],"For a quick frozen dinner, I'd recommend our Frozen Pizza or Chicken Nuggets! You can find those and other easy options ",True,1,True,1,False,0,[],1.58
29,presearch,associative,Give me party snack and drink recommendations.,chips; popcorn; soda,chips; dip; pretzels; nuts; soda; juice; water,move,"[5, 4]","I recommend Potato Chips, Pretzels, and Mixed Nuts from Aisle 5, and Cola, Orange Juice, Apple Juice, Bottled Water, or ",True,1,True,1,False,0,[],10.951
29,semantic,associative,Give me party snack and drink recommendations.,chips; popcorn; soda,chips; dip; pretzels; nuts; soda; juice; water,move,"[4, 5]","I recommend Pretzels and Potato Chips from Aisle 5, and Orange Juice, Cola (2L), or Apple Juice from Aisle 4.",True,1,True,1,False,0,[],3.931
29,llm_only,associative,Give me party snack and drink recommendations.,chips; popcorn; soda,,move,"[4, 5]","For party snacks, I'd recommend our potato chips, mixed nuts, or pretzels in Aisle 5. For drinks, you can find cola, spa",True,1,True,1,False,0,[],1.826
30,presearch,associative,I want low-sugar drink choices.,water; sparkling_water; tea_green,drink,move,[4],I can offer you the Sports Drink in Aisle 4.,True,1,True,1,False,0,[],2.153
30,semantic,associative,I want low-sugar drink choices.,water; sparkling_water; tea_green,drink,move,[4],"I recommend our Sparkling Water and Bottled Water, both available in Aisle 4.",True,1,True,1,False,0,[],2.728
30,llm_only,associative,I want low-sugar drink choices.,water; sparkling_water; tea_green,,move,[4],"For low-sugar options, I'd recommend our bottled water, sparkling water, or green tea. You can find all of those in Aisl",True,1,True,1,False,0,[],1.559
31,presearch,associative,What's good for a movie night at home?,popcorn; chips; soda,popcorn; soda; candy; chips; chocolate,move,"[5, 4]","For a movie night, we have Popcorn (Aisle 5), Potato Chips (Aisle 5), Chocolate Cookies (Aisle 5), and Cola (2L) (Aisle ",True,1,True,1,False,0,[],2.943
31,semantic,associative,What's good for a movie night at home?,popcorn; chips; soda,popcorn; soda; candy; chips; chocolate,move,"[5, 4]","For a movie night, I recommend Potato Chips and Popcorn in Aisle 5, and Cola (2L) in Aisle 4!",True,1,True,1,False,0,[],4.493
31,llm_only,associative,What's good for a movie night at home?,popcorn; chips; soda,,move,"[5, 7]","For a movie night, I'd recommend some Frozen Pizza from Aisle 7 and some Potato Chips or Popcorn from Aisle 5. Would you",True,1,True,1,False,0,[],1.817
32,presearch,associative,Recommend easy breakfast basics.,milk_1l; bread_white; eggs_large,eggs; bread; milk; butter; cereal; fruit; yogurt,move,"[1, 2]","I recommend our Large Eggs, Milk, Unsalted Butter, and Plain Yogurt in Aisle 1, and White or Wheat Bread in Aisle 2. Ple",True,1,True,1,False,0,[],2.94
32,semantic,associative,Recommend easy breakfast basics.,milk_1l; bread_white; eggs_large,eggs; milk; bread; butter; cereal; orange juice; yogurt; fruit,move,"[1, 4, 3]","I recommend some Plain Yogurt (Aisle 1), Unsalted Butter (Aisle 1), Orange Juice (Aisle 4), and Strawberries (Aisle 3) f",True,1,True,1,False,0,[],5.479
32,llm_only,associative,Recommend easy breakfast basics.,milk_1l; bread_white; eggs_large,,move,"[1, 2]","I'd recommend some Large Eggs and Milk from Aisle 1, and perhaps some Wheat Bread or Blueberry Muffins from Aisle 2 for ",True,1,True,1,False,0,[],1.831
33,presearch,associative,I'm trying to eat more vegetables this week.,broccoli; carrot; spinach,vegetables,none,[],"I'm sorry, but we do not carry vegetables.",True,1,False,0,False,0,[],2.029
33,semantic,associative,I'm trying to eat more vegetables this week.,broccoli; carrot; spinach,vegetables,move,[3],"That's a great goal! We have Tomato, Baby Spinach, Yellow Onion, Russet Potato (5lb), and Broccoli, all located in Aisle",True,1,True,1,False,0,[],2.584
33,llm_only,associative,I'm trying to eat more vegetables this week.,broccoli; carrot; spinach,,move,[3],"That's a great goal! We have a variety of fresh options like broccoli, baby spinach, and carrots over in Aisle 3.",True,1,True,1,False,0,[],1.5
34,presearch,associative,Suggest lunchbox items for kids.,apple; granola; juice_apple,apple; banana; grapes; cheese; crackers; sandwich bread; ham; yogurt; carrot sticks; juice box,move,"[1, 3]","I suggest Apple (Aisle 3), Banana (Aisle 3), and Plain Yogurt (Aisle 1), but we do not carry sandwich bread, carrot stic",True,1,True,1,False,0,[],2.845
34,semantic,associative,Suggest lunchbox items for kids.,apple; granola; juice_apple,apple; banana; grapes; cheese; crackers; yogurt; sandwich bread; ham; turkey; carrot sticks,move,"[3, 1]","I recommend Banana (Aisle 3), Apple (Aisle 3), Cheddar Cheese (Aisle 1), Cream Cheese (Aisle 1), and Plain Yogurt (Aisle",True,1,True,1,False,0,[],4.721
34,llm_only,associative,Suggest lunchbox items for kids.,apple; granola; juice_apple,,move,"[2, 3, 5]","For a great kids' lunchbox, I'd suggest some Whole Wheat Wraps from Aisle 2, some Apple or Banana slices from Aisle 3, a",True,1,True,1,False,0,[],2.027
35,presearch,associative,What should I buy for a road trip snack bag?,trail_mix; pretzels; water,chips; nuts; dried fruit; pretzels; crackers; candy; granola bars,move,[5],"I recommend Potato Chips, Mixed Nuts, Pretzels, or Whole Grain Crackers, all in Aisle 5. Unfortunately, we do not carry ",True,1,True,1,False,0,[],2.875
35,semantic,associative,What should I buy for a road trip snack bag?,trail_mix; pretzels; water,chips; pretzels; nuts; dried fruit; candy; granola bars; crackers; popcorn,move,[5],"For your road trip, I recommend Pretzels, Potato Chips, Whole Grain Crackers, Popcorn, and Mixed Nuts, all found in Aisl",True,1,True,1,False,0,[],4.708
35,llm_only,associative,What should I buy for a road trip snack bag?,trail_mix; pretzels; water,,move,[5],"For a road trip, I'd recommend some potato chips, mixed nuts, granola bars, and trail mix! You can find all of those in ",True,1,True,1,False,0,[],1.891
36,presearch,associative,I need comfort food staples.,pasta_spaghetti; tomato_sauce; cheese,potato; cheese; pasta; bread; butter; milk,move,"[3, 5, 6]","I can help with that! We have Russet Potatoes in Aisle 3, Potato Chips in Aisle 5, and Spaghetti Pasta in Aisle 6.",True,1,True,1,False,0,[],3.006
36,semantic,associative,I need comfort food staples.,pasta_spaghetti; tomato_sauce; cheese,pasta; cheese; bread; potatoes; butter; milk,move,"[1, 6]","I can help with that! We have Cheddar Cheese, Cream Cheese, Unsalted Butter, and Milk (2L) in Aisle 1, and Spaghetti Pas",True,1,True,1,False,0,[],3.618
36,llm_only,associative,I need comfort food staples.,pasta_spaghetti; tomato_sauce; cheese,,move,"[5, 6, 7]","I can definitely help you with that! For some comfort food staples, I'd suggest our frozen pizzas in Aisle 7, chocolate ",True,1,True,1,False,0,[],1.856
37,presearch,associative,Show me budget-friendly meal starters.,rice_white; black_beans_can; tomato_sauce,,none,[],"I can definitely help you find some budget-friendly options! Since you didn't specify a preference, could you tell me wh",True,1,False,0,False,0,[],2.432
37,semantic,associative,Show me budget-friendly meal starters.,rice_white; black_beans_can; tomato_sauce,budget; friendly; meal; starters,none,[],"I'm sorry, I couldn't find any budget-friendly meal starters. Could you please provide a more specific product name?",True,1,False,0,False,0,[],2.825
