id,mode,query_type,query,expected_items,product_terms_extracted,action,target_aisles,dialogue_snippet,json_adherent,json_adherent_int,task_success,task_success_int,hallucinated,hallucinated_int,hallucinated_aisles,extraction_source,llm_extraction_empty,retrieval_no_results,used_inventory_context_fallback,semantic_top_k,semantic_min_score,raw_target_aisles,grounded_target_aisles,grounding_drop_count,hallucination_source,latency_s
9,semantic,direct,Could you find Toothpaste for me?,toothpaste,toothpaste,move,[10],I found Toothpaste for you—it’s located in **Aisle 10**.,True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[10],[10],0,,2.399
9,llm_only,direct,Could you find Toothpaste for me?,toothpaste,,move,[10],Sure thing! We have toothpaste right here in the store. It’s in Aisle 10 under health and beauty products.,True,1,True,1,False,0,[],none,False,True,True,,,[10],[10],0,,0.835
10,presearch,direct,I'm looking for Trail Mix.,trail_mix,nuts; raisins; chocolate chips; peanuts; dried cranberries; pretzels; sunflower seeds,move,[5],"We have Mixed Nuts (Aisle 5) and Pretzels (Aisle 5) that could work for your trail mix needs, but we don’t carry raisins",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[5],[5],0,,1.765
10,semantic,direct,I'm looking for Trail Mix.,trail_mix,nuts; raisins; dried fruit; chocolate pieces; peanuts,move,[5],"We have Mixed Nuts (Aisle 5) available, which could be part of a trail mix—though we don’t carry pre-made trail mix. Wou",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[5],[5],0,,2.77
10,llm_only,direct,I'm looking for Trail Mix.,trail_mix,,move,[5],"Oh, great choice! We have a delicious **Trail Mix** in stock—it’s a perfect snack for on-the-go. You’ll find it in **Ais",True,1,True,1,False,0,[],none,False,True,True,,,[5],[5],0,,0.957
11,presearch,recipe,I want to bake chocolate chip cookies. What ingredients should I pick up?,flour_all_purpose; sugar_granulated; butter_unsalted; eggs_large,flour; sugar; brown sugar; butter; vanilla extract; eggs; baking soda; salt; chocolate chips,move,[6],"For chocolate chip cookies, you’ll need **All-Purpose Flour (Aisle 6)** and **Iodized Salt (Aisle 6)**—we don’t carry br",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[6],[6],0,,1.848
11,semantic,recipe,I want to bake chocolate chip cookies. What ingredients should I pick up?,flour_all_purpose; sugar_granulated; butter_unsalted; eggs_large,flour; sugar; baking powder; salt; butter; chocolate chips; vanilla extract; eggs,move,"[5, 1]","For chocolate chip cookies, you’ll need **Chocolate Cookies (Aisle 5)** and **Unsalted Butter (Aisle 1)**. Unfortunately",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[5, 1]","[5, 1]",0,,3.273
11,llm_only,recipe,I want to bake chocolate chip cookies. What ingredients should I pick up?,flour_all_purpose; sugar_granulated; butter_unsalted; eggs_large,,move,"[1, 2, 5, 6]","Great choice! For chocolate chip cookies, you’ll need **All-Purpose Flour**, **Granulated Sugar**, **Unsalted Butter**, ",True,1,True,1,False,0,[],none,False,True,True,,,"[1, 2, 5, 6]","[1, 2, 5, 6]",0,,1.452
12,presearch,recipe,What do I need for spaghetti night?,pasta_spaghetti; tomato_sauce; olive_oil,spaghetti; tomato sauce; garlic; onion; olive oil; butter; salt; pepper; parmesan cheese; basilic,move,"[6, 3]","For spaghetti night, you’ll need **Spaghetti Pasta (Aisle 6)**, **Tomato Sauce (Aisle 6)**, and **Yellow Onion (Aisle 3)",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[6, 3]","[6, 3]",0,,1.874
12,semantic,recipe,What do I need for spaghetti night?,pasta_spaghetti; tomato_sauce; olive_oil,spaghetti; tomato sauce; garlic; onion; olive oil; butter; salt; pepper; parmesan cheese; basil,move,"[6, 1]","For spaghetti night, you’ll need **Spaghetti Pasta (Aisle 6)** and **Tomato Sauce (Aisle 6)**. We don’t carry garlic, sa",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[6, 1]","[6, 1]",0,,3.789
12,llm_only,recipe,What do I need for spaghetti night?,pasta_spaghetti; tomato_sauce; olive_oil,,move,[6],"For a great spaghetti night, you’ll want spaghetti pasta, tomato sauce, garlic (if you have it), and maybe some olive oi",True,1,True,1,False,0,[],none,False,True,True,,,[6],[6],0,,1.063
13,presearch,recipe,Help me build ingredients for a chicken salad.,chicken_breast; lettuce; tomato; olive_oil,chicken; lettuce; celery; mayonnaise; mustard; cucumber; onion; salt; pepper; olive oil,move,"[3, 6, 8]","For your chicken salad, you’ll need **Chicken Breast (Aisle 8)**, **Lettuce (Aisle 3)**, **Yellow Onion (Aisle 3)**, **B",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[3, 6, 8]","[3, 6, 8]",0,,1.94
13,semantic,recipe,Help me build ingredients for a chicken salad.,chicken_breast; lettuce; tomato; olive_oil,chicken; lettuce; cucumber; celery; mayonnaise; mustard; salt; pepper; lemon,move,"[8, 3]","For your chicken salad, you’ll need the **Chicken Breast (Aisle 8)**—we also have **Lettuce (Aisle 3)** and **Lemon (Ais",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[8, 3]","[8, 3]",0,,3.378
13,llm_only,recipe,Help me build ingredients for a chicken salad.,chicken_breast; lettuce; tomato; olive_oil,,move,"[8, 1, 3]","Great choice! For a delicious chicken salad, you’ll want some fresh chicken, mayo (I can grab that for you), lettuce, ce",True,1,True,1,False,0,[],none,False,True,True,,,"[8, 1, 3]","[8, 1, 3]",0,,1.131
14,presearch,recipe,I need supplies for breakfast pancakes.,flour_all_purpose; milk_1l; eggs_large; butter_unsalted,flour; eggs; milk; butter; baking powder; sugar; vanilla extract; oil,move,"[1, 6]","For your pancakes, you’ll need **Large Eggs (Aisle 1)**, **All-Purpose Flour (Aisle 6)**, and **Granulated Sugar (Aisle ",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[1, 6]","[1, 6]",0,,1.801
14,semantic,recipe,I need supplies for breakfast pancakes.,flour_all_purpose; milk_1l; eggs_large; butter_unsalted,flour; eggs; milk; butter; baking powder; salt; vanilla extract,move,"[1, 6]","For your pancakes, you’ll need **Unsalted Butter (Aisle 1)**, **Large Eggs (12ct, Aisle 1)**, and **All-Purpose Flour (A",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[1, 6]","[1, 6]",0,,3.197
14,llm_only,recipe,I need supplies for breakfast pancakes.,flour_all_purpose; milk_1l; eggs_large; butter_unsalted,,move,"[2, 3]","Great choice for breakfast! For pancakes, you’ll want some of our delicious **Wheat Bread** or **White Bread** for toast",True,1,True,1,False,0,[],none,False,True,True,,,"[2, 3]","[2, 3]",0,,1.314
15,presearch,recipe,What should I buy for a veggie stir-fry?,broccoli; carrot; bell_pepper; onion_yellow,bell pepper; broccoli; carrots; celery; garlic; ginger; onion; soy sauce; sesame oil; tofu; mushrooms; green onions; corn; peas; chili paste; oil,move,"[3, 8]","For a veggie stir-fry, I’d recommend grabbing **Bell Pepper (Aisle 3)**, **Broccoli (Aisle 3)**, **Yellow Onion (Aisle 3",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[3, 8]","[3, 8]",0,,2.848
15,semantic,recipe,What should I buy for a veggie stir-fry?,broccoli; carrot; bell_pepper; onion_yellow,bell pepper; carrots; broccoli; onion; garlic; mushrooms; tofu; soy sauce; sesame oil; ginger; green onions; corn; peas; chicken breast,move,[3],"For a veggie stir-fry, you’ll want **Broccoli (Aisle 3)**, **Carrot (Aisle 3)**, and **Yellow Onion (Aisle 3)**—all from",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[3],[3],0,,4.461
15,llm_only,recipe,What should I buy for a veggie stir-fry?,broccoli; carrot; bell_pepper; onion_yellow,,move,"[3, 6]","For a veggie stir-fry, I’d recommend grabbing some bell peppers, broccoli, carrots, and maybe some snap peas if you have",True,1,True,1,False,0,[],none,False,True,True,,,"[3, 6]","[3, 6]",0,,1.252
16,presearch,recipe,I want to make smoothies this week.,banana; strawberry; blueberry; yogurt,banana; strawberry; blueberry; spinach; kale; yogurt; milk; almond milk; ice,move,"[1, 2, 3, 4]","Great choice! For smoothies, you’ll want to check out our **bananas (Aisle 3)**, **strawberries (Aisle 3)**, **blueberri",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[1, 2, 3, 4]","[1, 2, 3, 4]",0,,2.214
16,semantic,recipe,I want to make smoothies this week.,banana; strawberry; blueberry; yogurt,banana; strawberry; blueberry; spinach; kale; yogurt; milk; almond milk; honey; peanut butter; oats; ice,move,"[3, 1]","For smoothies, you can use our **Banana (Aisle 3)**, **Blueberries (6oz, Aisle 3)**, **Strawberries (1lb, Aisle 3)**, or",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[3, 1]","[3, 1]",0,,3.982
16,llm_only,recipe,I want to make smoothies this week.,banana; strawberry; blueberry; yogurt,,move,"[1, 2, 3, 7]","Great choice! For smoothies, you’ll want fresh fruits, yogurt, milk, and maybe some frozen berries for extra flavor. I c",True,1,True,1,False,0,[],none,False,True,True,,,"[1, 2, 3, 7]","[1, 2, 3, 7]",0,,1.068
17,presearch,recipe,What ingredients do I need for grilled salmon with lemon?,salmon_fillet; lemon; olive_oil,salmon; lemon; olive oil; salt; pepper; butter; garlic; dill; potatoes,move,"[8, 3]","For grilled salmon with lemon, you’ll need **Salmon Fillet (Aisle 8)** and **Lemon (Aisle 3)**—both are in stock! We don",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[8, 3]","[8, 3]",0,,1.85
17,semantic,recipe,What ingredients do I need for grilled salmon with lemon?,salmon_fillet; lemon; olive_oil,salmon; lemon; olive oil; salt; pepper; butter; garlic; dill; potatoes,move,"[8, 3]","For grilled salmon with lemon, you’ll need the **Salmon Fillet (1lb) (Aisle 8)** and **Lemon (Aisle 3)**—both are in sto",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[8, 3]","[8, 3]",0,,3.691
17,llm_only,recipe,What ingredients do I need for grilled salmon with lemon?,salmon_fillet; lemon; olive_oil,,move,"[3, 6]","For grilled salmon with lemon, you’ll need a salmon fillet, lemon, olive oil, and some seasoning like salt and pepper. I",True,1,True,1,False,0,[],none,False,True,True,,,"[3, 6]","[3, 6]",0,,0.991
18,presearch,recipe,Help me prepare taco night.,ground_beef; tortilla_wraps; tomato; lettuce,tortillas; ground beef; lettuce; tomatoes; onions; cheese; sour cream; salsa; cilantro; lime,move,"[1, 3, 8]","For taco night, we have **ground beef (Aisle 8)**, **lettuce (Aisle 3)**, **cheddar cheese (Aisle 1)**, **cream cheese (",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[1, 3, 8]","[1, 3, 8]",0,,1.911
18,semantic,recipe,Help me prepare taco night.,ground_beef; tortilla_wraps; tomato; lettuce,tortillas; ground beef; lettuce; tomatoes; onions; cheese; sour cream; salsa; cilantro; lime,move,"[3, 8]","For your taco night, you’ll need **Lettuce (Aisle 3)**, **Tomato (Aisle 3)**, and **Ground Beef (1lb, Aisle 8)**—we don’",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[3, 8]","[3, 8]",0,,3.508
18,llm_only,recipe,Help me prepare taco night.,ground_beef; tortilla_wraps; tomato; lettuce,,move,"[1, 2, 3, 8]","Great choice! For taco night, you’ll want ground beef, tortillas (like whole wheat wraps), cheese, lettuce, tomatoes, an",True,1,True,1,False,0,[],none,False,True,True,,,"[1, 2, 3, 8]","[1, 2, 3, 8]",0,,1.81
19,presearch,recipe,I want to cook fried rice.,rice_white; eggs_large; onion_yellow,rice; egg; onion; garlic; carrot; peas; soy sauce; oil; green onion,move,"[6, 1, 3]","For fried rice, you’ll need **White Rice (2kg)** from **Aisle 6**, **Large Eggs (12ct)** from **Aisle 1**, **Yellow Onio",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[6, 1, 3]","[6, 1, 3]",0,,1.941
19,semantic,recipe,I want to cook fried rice.,rice_white; eggs_large; onion_yellow,rice; egg; onion; garlic; carrot; green onion; soy sauce; oil; peas; chicken; pork,move,"[6, 3]","For fried rice, you’ll need **White Rice (2kg)** from **Aisle 6**, **Carrot** from **Aisle 3**, and **Yellow Onion** fro",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[6, 3]","[6, 3]",0,,3.931
19,llm_only,recipe,I want to cook fried rice.,rice_white; eggs_large; onion_yellow,,move,"[6, 1, 3, 7]","Great choice! For fried rice, you’ll need some key ingredients like rice, eggs, veggies, and optional proteins or season",True,1,True,1,False,0,[],none,False,True,True,,,"[6, 1, 3, 7]","[6, 1, 3, 7]",0,,1.278
20,presearch,recipe,What do I need for homemade tomato soup?,tomato_sauce; onion_yellow; sour_cream,tomatoes; onion; garlic; carrots; butter; olive oil; salt; pepper; broth; cream,move,"[3, 1]","For homemade tomato soup, you’ll need **yellow onion (Aisle 3)** and **bell pepper (Aisle 3)**—we don’t carry tomatoes, ",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[3, 1]","[3, 1]",0,,2.01
20,semantic,recipe,What do I need for homemade tomato soup?,tomato_sauce; onion_yellow; sour_cream,tomatoes; onion; garlic; carrots; olive oil; butter; salt; pepper; water; broth; cream,move,"[3, 1, 6]","For homemade tomato soup, you’ll need **Tomato (Aisle 3)** and **Yellow Onion (Aisle 3)**—both are in Aisle 3. We don’t ",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[3, 1, 6]","[3, 1, 6]",0,,4.046
20,llm_only,recipe,What do I need for homemade tomato soup?,tomato_sauce; onion_yellow; sour_cream,,move,"[3, 6]","For homemade tomato soup, you’ll want fresh tomatoes (Aisle 3), garlic (if you have it at home—we don’t carry fresh here",True,1,True,1,False,0,[],none,False,True,True,,,"[3, 6]","[3, 6]",0,,1.187
21,presearch,recipe,I need ingredients for chicken nuggets and fries dinner.,frozen_nuggets; frozen_fries,chicken; breadcrumbs; flour; eggs; potatoes; oil; salt; pepper; paprika,move,"[1, 6, 7]","For your chicken nuggets and fries dinner, you’ll need **Chicken Nuggets (Aisle 7)**, **Large Eggs (Aisle 1)**, **All-Pu",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[1, 6, 7]","[1, 6, 7]",0,,1.903
21,semantic,recipe,I need ingredients for chicken nuggets and fries dinner.,frozen_nuggets; frozen_fries,chicken; breadcrumbs; flour; eggs; potatoes; oil; salt; pepper; butter,move,"[8, 3]","For chicken nuggets and fries, you’ll need the **Chicken Breast (Aisle 8)** and **Russet Potatoes (Aisle 3)**—we don’t c",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[8, 3]","[8, 3]",0,,3.346
21,llm_only,recipe,I need ingredients for chicken nuggets and fries dinner.,frozen_nuggets; frozen_fries,,move,[7],"Great choice! For your chicken nuggets and fries dinner, you’ll need the **Frozen Chicken Nuggets** and **Frozen Fries**",True,1,True,1,False,0,[],none,False,True,True,,,[7],[7],0,,1.217
22,presearch,recipe,Can you suggest items for an avocado toast breakfast?,avocado; bread_wheat; lemon,avocado; bread; butter; salt; pepper; lemon; olive oil; eggs; tomato; basil; cheese,move,"[6, 3, 2]","Sure! For avocado toast, you might want to grab some **Iodized Salt (Aisle 6)** for seasoning, **Lemon (Aisle 3)** for a",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[6, 3, 2]","[6, 3, 2]",0,,2.084
22,semantic,recipe,Can you suggest items for an avocado toast breakfast?,avocado; bread_wheat; lemon,avocado; bread; butter; salt; pepper; lemon; olive oil; eggs; tomato; basil,move,"[1, 3, 6]","For your avocado toast, you might enjoy pairing it with **Lemon (Aisle 3)** for a zesty kick or **Olive Oil (1L) (Aisle ",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[1, 3, 6]","[1, 3, 6]",0,,3.59
22,llm_only,recipe,Can you suggest items for an avocado toast breakfast?,avocado; bread_wheat; lemon,,move,"[2, 3, 1]","Great choice! For avocado toast, I’d recommend grabbing some **whole wheat bread** (Aisle 2) for a heartier option, **av",True,1,True,1,False,0,[],none,False,True,True,,,"[2, 3, 1]","[2, 3, 1]",0,,1.272
23,presearch,recipe,What do I need for a yogurt parfait?,yogurt; granola; blueberry; strawberry,yogurt; granola; berries; honey; milk,move,"[1, 3, 5]","For a yogurt parfait, you’ll need **Plain Yogurt (Aisle 1)** and **Granola Bar (Aisle 5)**—we also have **Strawberries (",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[1, 3, 5]","[1, 3, 5]",0,,1.776
23,semantic,recipe,What do I need for a yogurt parfait?,yogurt; granola; blueberry; strawberry,yogurt; granola; berries; honey; milk,move,"[1, 5]","For a yogurt parfait, you’ll need **Plain Yogurt (Aisle 1)** and **Granola Bar (Aisle 5)**—we don’t carry honey, berries",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[1, 5]","[1, 5]",0,,3.66
23,llm_only,recipe,What do I need for a yogurt parfait?,yogurt; granola; blueberry; strawberry,,move,"[1, 3, 5]","For a yogurt parfait, you’ll want plain yogurt (in Dairy, Aisle 1), some granola bars or mixed nuts (Snacks, Aisle 5), a",True,1,True,1,False,0,[],none,False,True,True,,,"[1, 3, 5]","[1, 3, 5]",0,,1.407
24,presearch,recipe,I want to make a simple bean pasta meal.,pasta_spaghetti; black_beans_can; tomato_sauce,beans; pasta; garlic; onion; olive oil; tomatoes; salt; pepper; herbs (optional),move,[6],"For your simple bean pasta meal, we have **Black Beans (Can)** in Aisle 6 and **Spaghetti Pasta** also in Aisle 6. Unfor",True,1,True,1,False,0,[],llm_extract,False,True,False,,,[6],[6],0,,1.801
24,semantic,recipe,I want to make a simple bean pasta meal.,pasta_spaghetti; black_beans_can; tomato_sauce,beans; pasta; garlic; onion; olive oil; tomato sauce; salt; pepper,move,[6],"For your simple bean pasta meal, you’ll need **Spaghetti Pasta (Aisle 6)** and **Tomato Sauce (Aisle 6)**—we don’t carry",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[6],[6],0,,3.13
24,llm_only,recipe,I want to make a simple bean pasta meal.,pasta_spaghetti; black_beans_can; tomato_sauce,,move,[6],"Great choice! For your simple bean pasta meal, you’ll want **Spaghetti Pasta**, **Black Beans (canned)**, and **Tomato S",True,1,True,1,False,0,[],none,False,True,True,,,[6],[6],0,,1.083
25,presearch,recipe,Help me shop for a turkey sandwich lunch.,turkey_slices; bread_white; lettuce; tomato,turkey; bread; cheese; lettuce; tomato; mayonnaise; mustard; ham,move,"[8, 2, 3]","For your turkey sandwich lunch, we have Turkey Slices in Aisle 8, White Bread or Wheat Bread in Aisle 2, and Lettuce or ",True,1,True,1,False,0,[],llm_extract,False,True,False,,,"[8, 2, 3]","[8, 2, 3]",0,,1.667
25,semantic,recipe,Help me shop for a turkey sandwich lunch.,turkey_slices; bread_white; lettuce; tomato,turkey; bread; mayonnaise; lettuce; tomato; cheese; ham; mustard; peanut butter; jelly,move,"[8, 1]","For your turkey sandwich, you’ll need **Turkey Slices (Aisle 8)**. We also have **Cheddar Cheese (Aisle 1)** and **Cream",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,"[8, 1]","[8, 1]",0,,3.695
25,llm_only,recipe,Help me shop for a turkey sandwich lunch.,turkey_slices; bread_white; lettuce; tomato,,move,"[2, 8]","Great choice! For a turkey sandwich, you’ll want turkey slices, bread, and some fillings like cheese or veggies. I’d rec",True,1,True,1,False,0,[],none,False,True,True,,,"[2, 8]","[2, 8]",0,,1.191
26,presearch,associative,I want something healthy for lunch.,apple; spinach; yogurt,healthy; lunch,none,[],"I’m sorry, we don’t carry any items labeled as 'healthy' or 'lunch' right now. Let me know if you’d like to browse other",True,1,False,0,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.497
26,semantic,associative,I want something healthy for lunch.,apple; spinach; yogurt,healthy; lunch,none,[],I couldn’t find any matching healthy lunch options in our inventory right now. Could you provide a more specific product,True,1,False,0,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.29
26,llm_only,associative,I want something healthy for lunch.,apple; spinach; yogurt,,move,"[3, 2, 8]","Great choice! For a healthy lunch, I’d recommend checking out our fresh fruits and vegetables in **Aisle 3**—like apples",True,1,True,1,False,0,[],none,False,True,True,,,"[3, 2, 8]","[3, 2, 8]",0,,1.194
27,presearch,associative,What are good high-protein options?,chicken_breast; tofu_firm; eggs_large,what; good; high; protein; options,none,[],"I'm sorry, we don’t currently carry any products matching 'high-protein options,' as none of those items are in stock. L",True,1,False,0,False,0,[],semantic_terms_fallback,True,True,False,,,[],[],0,,1.559
27,semantic,associative,What are good high-protein options?,chicken_breast; tofu_firm; eggs_large,what; good; high; protein; options,none,[],I couldn’t find any high-protein products in our inventory right now. Could you provide a more specific product name or ,True,1,False,0,False,0,[],semantic_terms_fallback,True,False,False,5,0.15,[],[],0,,2.56
27,llm_only,associative,What are good high-protein options?,chicken_breast; tofu_firm; eggs_large,,move,"[1, 5]","Great choice! For high-protein options, I’d recommend checking out our **chicken breast, ground beef, turkey slices, Gre",True,1,True,1,False,0,[],none,False,True,True,,,"[1, 5]","[1, 5]",0,,2.285
28,presearch,associative,I need quick frozen dinner ideas.,frozen_pizza; frozen_nuggets; frozen_fries,frozen,move,[7],"You could try a **Frozen Pizza (Aisle 7)** for a quick meal, or pair **Frozen Fries (Aisle 7)** with **Chicken Nuggets (",True,1,True,1,False,0,[],deterministic_terms,True,False,False,,,[7],[7],0,,1.659
28,semantic,associative,I need quick frozen dinner ideas.,frozen_pizza; frozen_nuggets; frozen_fries,frozen dinner,move,[7],"For a quick frozen dinner, you could try our Frozen Pizza or Frozen Waffles (both in **Aisle 7**). The Frozen Mixed Berr",True,1,True,1,False,0,[],llm_extract,False,False,False,5,0.15,[7],[7],0,,2.145
