id,mode,query_type,query,expected_items,product_terms_extracted,action,target_aisles,dialogue_snippet,json_adherent,task_success,hallucinated,hallucinated_aisles,latency_s
29,llm_only,conversational,Hi! I'm new here. Can you explain how this store works?,,,none,[],"Hi there! Welcome to our store—we’re happy to have you. Our aisles are organized by category: dairy in Aisle 1, bakery i",TRUE,TRUE,FALSE,[],1.705
30,presearch,conversational,Thank you for your help!,,,none,[],You're very welcome! If you need anything else—like finding more items or checking stock—just let me know. I’m happy to ,TRUE,TRUE,FALSE,[],1.657
,,,,,,,,,,,,,
30,llm_only,conversational,Thank you for your help!,,,none,[],You're very welcome! If you need anything else—like finding more items or checking prices—just let me know. Have a great,TRUE,TRUE,FALSE,[],1.093
31,presearch,direct,I need milk and bananas,milk; banana,milk; banana,move,"[1, 3]","Got it! I'm adding Milk (1L) to your cart — you'll find it in **Aisle 1**, and Bananas in **Aisle 3**!",TRUE,TRUE,FALSE,[],1.647
,,,,,,,,,,,,,
31,llm_only,direct,I need milk and bananas,milk; banana,,move,"[1, 3]","Sure! We have both milk and bananas in stock. Milk is in **Aisle 1** (dairy section), and bananas are in **Aisle 3** (fr",TRUE,TRUE,FALSE,[],1.11
32,presearch,direct,Can you add apples and oranges to my cart?,apple; orange,apple; orange,move,[3],I'm adding fresh **Apples** (Aisle 3) and **Oranges** (Aisle 3) to your cart—both are on sale today!,TRUE,TRUE,FALSE,[],1.678
,,,,,,,,,,,,,
32,llm_only,direct,Can you add apples and oranges to my cart?,apple; orange,,move,[3],Sure! Apples and oranges are both in **Aisle 3**—I’ll add them to your cart right away. Would you like any other fruits ,TRUE,TRUE,FALSE,[],1.03
33,presearch,direct,I would like broccoli and carrots,broccoli; carrot,broccoli; carrot,move,[3],I'm adding broccoli and carrots to your cart! You'll find the broccoli and carrots in Aisle 3.,TRUE,TRUE,FALSE,[],1.615
,,,,,,,,,,,,,
33,llm_only,direct,I would like broccoli and carrots,broccoli; carrot,,move,[3],Great choice! Both broccoli and carrots are available in **Aisle 3**—just follow the fresh produce section. Would you li,TRUE,TRUE,FALSE,[],0.948
34,presearch,direct,Please get me wheat bread and coffee,bread; coffee,wheat bread; coffee,move,"[2, 4]","Got it! I'm adding Wheat Bread to your cart — you'll find it in **Aisle 2**, and Coffee Beans in **Aisle 4**!",TRUE,TRUE,FALSE,[],1.66
,,,,,,,,,,,,,
34,llm_only,direct,Please get me wheat bread and coffee,bread; coffee,,move,"[2, 4]",Sure! I’ll grab you a loaf of wheat bread and some coffee beans. You’ll find both in **Aisle 2** (bakery for the bread) ,TRUE,TRUE,FALSE,[],1.087
35,presearch,direct,Do you have grapes and granola bars?,grape; granola,grape; granola bar,move,"[3, 5]","Absolutely! I'm adding Grapes (1lb) to your cart — you'll find them in Aisle 3, and Granola Bars in Aisle 5!",TRUE,TRUE,FALSE,[],1.919
,,,,,,,,,,,,,
35,llm_only,direct,Do you have grapes and granola bars?,grape; granola,,move,"[3, 5]","Yes! We have both grapes and granola bars in stock. The grapes are in Aisle 3, and the granola bars are in Aisle 5—just ",TRUE,TRUE,FALSE,[],1.235
36,presearch,recipe,I need ingredients to bake chocolate chip cookies,flour; eggs; sugar; butter,flour; sugar; baking powder; milk; chocolate chips; butter; vanilla extract,move,[1],"I'm adding Milk (1L) to your cart — you'll find it in Aisle 1! Unfortunately, we don’t carry flour, sugar, baking powder",TRUE,FALSE,FALSE,[],1.768
,,,,,,,,,,,,,
36,llm_only,recipe,I need ingredients to bake chocolate chip cookies,flour; eggs; sugar; butter,,move,"[1, 2, 5]","Great choice! For chocolate chip cookies, you’ll need butter (check Aisle 1 for dairy), flour (Aisle 2 for bakery), suga",TRUE,FALSE,FALSE,[],1.134
37,presearch,recipe,What do I need to make a vegetable stir fry?,broccoli; carrot; lettuce,bell pepper; carrots; broccoli; onion; garlic; soy sauce; oil; ginger; chicken or tofu; green onions,move,[3],"For your vegetable stir fry, I'm adding broccoli to your cart — you'll find it in **Aisle 3**! Unfortunately, we don’t c",TRUE,TRUE,FALSE,[],2.008
,,,,,,,,,,,,,
37,llm_only,recipe,What do I need to make a vegetable stir fry?,broccoli; carrot; lettuce,,move,[3],"For a vegetable stir fry, you’ll want some fresh veggies! I’d recommend grabbing carrots, broccoli, lettuce, and tomatoe",TRUE,TRUE,FALSE,[],1.298
38,presearch,recipe,"I want to make pancakes, what ingredients do you have?",flour; milk; eggs,flour; eggs; milk; baking powder; butter; salt; vanilla extract; lemon juice,move,[1],"Great for pancakes! I'm adding Milk (1L) to your cart — you'll find it in Aisle 1. Unfortunately, we don’t carry flour, ",TRUE,TRUE,FALSE,[],2.182
,,,,,,,,,,,,,
38,llm_only,recipe,"I want to make pancakes, what ingredients do you have?",flour; milk; eggs,,move,"[1, 3]","Great choice! For pancakes, you’ll want flour (check the bakery aisle for white or wheat bread—though you might need ext",TRUE,TRUE,FALSE,[],1.132
39,presearch,recipe,Help me find everything for a fruit salad,apple; banana; orange; grape,banana; apple; orange; strawberry; kiwi; grapes; pineapple; watermelon; blueberries; raspberries; lemon; honey,move,"[3, 4]","Great choice for a fruit salad! I'm adding Bananas (Aisle 3), Apples (Aisle 3), Oranges (Aisle 3), and Grapes (1lb, Aisl",TRUE,TRUE,FALSE,[],2.072
,,,,,,,,,,,,,
39,llm_only,recipe,Help me find everything for a fruit salad,apple; banana; orange; grape,,move,[3],"Great choice! For a fruit salad, you’ll want apples, bananas, oranges, grapes, and maybe some carrots for crunch. Everyt",TRUE,TRUE,FALSE,[],1.063
40,presearch,recipe,I need to bake banana bread,banana; flour; eggs,bananas; flour; sugar; eggs; butter; baking powder; vanilla extract; salt,none,[],"I’m sorry, we don’t carry bananas, flour, sugar, eggs, butter, baking powder, vanilla extract, or salt—so I can’t help w",TRUE,FALSE,FALSE,[],1.877
,,,,,,,,,,,,,
40,llm_only,recipe,I need to bake banana bread,banana; flour; eggs,,move,"[3, 2]","Great choice! For banana bread, you’ll need **bananas** (found in Aisle 3, fruits) and **white or wheat bread** (Aisle 2",TRUE,TRUE,FALSE,[],1.028
41,presearch,associative,Something for my kids' lunchbox,apple; granola; yogurt; juice,,move,"[5, 12, 18]","Great choice! We have a fantastic selection of kid-friendly snacks, sandwich fixings, and fun lunchbox extras. Would you",TRUE,TRUE,TRUE,"[12, 18]",1.758
,,,,,,,,,,,,,
41,llm_only,associative,Something for my kids' lunchbox,apple; granola; yogurt; juice,,move,"[3, 5]","Great choice! For kids' lunchboxes, I’d recommend checking out our fresh fruits and snacks. We have apples, bananas, and",TRUE,TRUE,FALSE,[],1.082
42,presearch,associative,I want a healthy breakfast option,yogurt; granola; apple,,move,"[5, 12, 18]","Great choice! We have plenty of healthy breakfast options—how about some fresh oatmeal packets in the cereal aisle, Gree",TRUE,TRUE,TRUE,"[12, 18]",1.862
,,,,,,,,,,,,,
42,llm_only,associative,I want a healthy breakfast option,yogurt; granola; apple,,move,"[1, 3]","Great choice! For a healthy breakfast, I’d recommend our plain yogurt, fresh fruits like apples or bananas, or even a wh",TRUE,TRUE,FALSE,[],1.287
43,presearch,associative,What do you have for a movie night?,popcorn; soda; chips; cookies,,move,"[12, 5]","We’ve got some great options for movie night! Check out our selection of popcorn, snacks, and drinks in Aisle 12, or if ",TRUE,TRUE,TRUE,[12],1.768
,,,,,,,,,,,,,
43,llm_only,associative,What do you have for a movie night?,popcorn; soda; chips; cookies,,move,"[4, 5]","Oh, movie night sounds like fun! We’ve got some great snacks and drinks to make it perfect—like chips, cookies, popcorn,",TRUE,TRUE,FALSE,[],1.071
44,presearch,associative,I need something for a late night snack,chips; cookies; nuts,,move,"[5, 8, 12]","How about some of our late-night favorites? We’ve got microwave popcorn in Aisle 12, granola bars in Aisle 5, or even pr",TRUE,TRUE,TRUE,"[8, 12]",1.719
,,,,,,,,,,,,,
44,llm_only,associative,I need something for a late night snack,chips; cookies; nuts,,move,[5],"How about some snacks from Aisle 5? We have potato chips, chocolate cookies, mixed nuts, granola bars, or popcorn—perfec",TRUE,TRUE,FALSE,[],0.959
45,presearch,associative,I'm trying to eat more vegetables this week,broccoli; carrot; tomato; lettuce,,move,"[3, 7, 12]",That’s a great goal! We’ve got a fantastic selection of fresh veggies in the produce section—try the colorful crunchy ca,TRUE,TRUE,TRUE,"[7, 12]",1.872
,,,,,,,,,,,,,
45,llm_only,associative,I'm trying to eat more vegetables this week,broccoli; carrot; tomato; lettuce,,move,[3],"Great choice! We have a fantastic selection of fresh vegetables in **Aisle 3**—carrots, broccoli, lettuce, tomatoes, and",TRUE,TRUE,FALSE,[],0.979
46,presearch,not_in_store,Do you stock flour?,,flour,none,[],"I’m sorry, we don’t currently stock flour at this time.",TRUE,TRUE,FALSE,[],1.696
,,,,,,,,,,,,,
46,llm_only,not_in_store,Do you stock flour?,,,none,[],"I'm sorry, we don’t currently stock flour in our store. However, I can help you find something else—maybe some bread or ",TRUE,TRUE,FALSE,[],1.027
47,presearch,not_in_store,I need to find some eggs,,eggs,none,[],"I’m sorry, we don’t currently carry eggs at the moment. Let me know if you’d like help finding an alternative!",TRUE,TRUE,FALSE,[],1.59
,,,,,,,,,,,,,
47,llm_only,not_in_store,I need to find some eggs,,,none,[],"Oh, eggs aren't listed in our current inventory today, but you can check the refrigerated section near the dairy aisle (",TRUE,TRUE,FALSE,[],0.991
48,presearch,not_in_store,Where is the butter?,,butter,none,[],"We don’t currently carry butter, I’m sorry! Let me know if you’d like a substitute like margarine or olive oil instead.",TRUE,TRUE,FALSE,[],1.602
,,,,,,,,,,,,,
48,llm_only,not_in_store,Where is the butter?,,,none,[],"Oh, butter isn’t listed in our current inventory today, but you can find spreads like yogurt or cheese in **Aisle 1**—ma",TRUE,TRUE,FALSE,[],1.019
49,presearch,direct,Can I get 2 litres of milk please?,milk,milk,move,[1],Absolutely! I'm adding Milk (2L) to your cart — you'll find it in Aisle 1!,TRUE,TRUE,FALSE,[],1.55
,,,,,,,,,,,,,
49,llm_only,direct,Can I get 2 litres of milk please?,milk,,move,[1],Sure! We have 2L milk right here in **Aisle 1** under the dairy section. Would you like me to add it to your cart for yo,TRUE,TRUE,FALSE,[],0.974
50,presearch,direct,I need cola and some mixed nuts,soda; nuts,cola; mixed nuts,move,"[4, 5]","Got it! I'm adding a **Cola (2L)** to your cart — you'll find it in **Aisle 4**, and **Mixed Nuts** in **Aisle 5**!",TRUE,TRUE,FALSE,[],4.674
,,,,,,,,,,,,,
50,llm_only,direct,I need cola and some mixed nuts,soda; nuts,,move,[4],"Great choice! The **Cola (2L)** is in **Aisle 4**, and the **Mixed Nuts** are also there—just grab both while you're in ",TRUE,TRUE,FALSE,[],1.033
