id,mode,query_type,query,expected_items,product_terms_extracted,action,target_aisles,dialogue_snippet,json_adherent,json_adherent_int,task_success,task_success_int,hallucinated,hallucinated_int,hallucinated_aisles,latency_s
13,llm_only,recipe,Help me build ingredients for a chicken salad.,chicken_breast; lettuce; tomato; olive_oil,,move,"[8, 1, 3]","Great choice! For a classic chicken salad, you’ll want some fresh chicken, mayo (or Greek yogurt), celery, grapes or app",TRUE,1,TRUE,1,FALSE,0,[],1.394
14,presearch,recipe,I need supplies for breakfast pancakes.,flour_all_purpose; milk_1l; eggs_large; butter_unsalted,flour; eggs; milk; butter; baking powder; salt; vanilla extract,move,"[1, 6]","For your pancakes, you’ll need **Large Eggs (Aisle 1)**, **All-Purpose Flour (Aisle 6)**, and **Iodized Salt (Aisle 6)**",TRUE,1,TRUE,1,FALSE,0,[],2.231
14,semantic,recipe,I need supplies for breakfast pancakes.,flour_all_purpose; milk_1l; eggs_large; butter_unsalted,flour; eggs; milk; baking powder; sugar; butter; vanilla extract,move,"[1, 6]","For your breakfast pancakes, you’ll need **Unsalted Butter** (Aisle 1), **Large Eggs (12ct)** (Aisle 1), and **All-Purpo",TRUE,1,TRUE,1,FALSE,0,[],3.221
14,llm_only,recipe,I need supplies for breakfast pancakes.,flour_all_purpose; milk_1l; eggs_large; butter_unsalted,,move,"[6, 1]","Great choice! For breakfast pancakes, you’ll want some **flour**, **granulated sugar**, and **butter**—all in Aisle 6 (p",TRUE,1,TRUE,1,FALSE,0,[],1.279
15,presearch,recipe,What should I buy for a veggie stir-fry?,broccoli; carrot; bell_pepper; onion_yellow,bell pepper; carrot; broccoli; onion; garlic; mushrooms; soy sauce; oil; tofu; frozen peas,move,"[3, 7, 8]","For a veggie stir-fry, I’d recommend grabbing **Bell Pepper (Aisle 3)**, **Carrot (Aisle 3)**, **Broccoli (Aisle 3)**, *",TRUE,1,TRUE,1,FALSE,0,[],2.109
15,semantic,recipe,What should I buy for a veggie stir-fry?,broccoli; carrot; bell_pepper; onion_yellow,bell pepper; broccoli; carrots; onion; garlic; soy sauce; oil; tofu; mushrooms; green beans; corn,move,"[3, 8]","For a veggie stir-fry, you’ll want **Broccoli (Aisle 3)**, **Carrot (Aisle 3)**, **Yellow Onion (Aisle 3)**, and **Baby ",TRUE,1,TRUE,1,FALSE,0,[],4.307
15,llm_only,recipe,What should I buy for a veggie stir-fry?,broccoli; carrot; bell_pepper; onion_yellow,,move,"[3, 6]","For a veggie stir-fry, I’d recommend grabbing some **bell peppers**, **broccoli**, **carrots**, **yellow onion**, and **",TRUE,1,TRUE,1,FALSE,0,[],1.243
16,presearch,recipe,I want to make smoothies this week.,banana; strawberry; blueberry; yogurt,banana; strawberry; blueberry; spinach; yogurt; milk; almond milk; honey; ice,move,"[3, 4]","Great choice! For smoothies, you’ll want to check out our **bananas (Aisle 3)**, **strawberries (Aisle 3)**, **blueberri",TRUE,1,TRUE,1,FALSE,0,[],1.88
16,semantic,recipe,I want to make smoothies this week.,banana; strawberry; blueberry; yogurt,banana; strawberry; blueberry; spinach; yogurt; milk; honey; ice,move,"[1, 3]","For smoothies, you can use our **Banana (Aisle 3)**, **Blueberries (6oz, Aisle 3)**, **Strawberries (1lb, Aisle 3)**, or",TRUE,1,TRUE,1,FALSE,0,[],3.507
16,llm_only,recipe,I want to make smoothies this week.,banana; strawberry; blueberry; yogurt,,move,"[1, 3, 7]","Great choice! For smoothies, you’ll want fresh fruits, yogurt, milk, and maybe some frozen berries for extra flavor. I c",TRUE,1,TRUE,1,FALSE,0,[],1.183
17,presearch,recipe,What ingredients do I need for grilled salmon with lemon?,salmon_fillet; lemon; olive_oil,salmon; lemon; olive oil; salt; pepper; garlic; butter,move,"[8, 3]","For grilled salmon with lemon, you’ll need **Salmon Fillet (Aisle 8)** and **Lemon (Aisle 3)**. We don’t carry garlic, u",TRUE,1,TRUE,1,FALSE,0,[],2.035
17,semantic,recipe,What ingredients do I need for grilled salmon with lemon?,salmon_fillet; lemon; olive_oil,salmon; lemon,move,"[8, 3]","For grilled salmon with lemon, you’ll need our **Salmon Fillet (1lb)** from **Aisle 8** and **Lemon** from **Aisle 3**.",TRUE,1,TRUE,1,FALSE,0,[],2.715
17,llm_only,recipe,What ingredients do I need for grilled salmon with lemon?,salmon_fillet; lemon; olive_oil,,move,"[3, 6, 8]","For grilled salmon with lemon, you’ll need a **salmon fillet** (Aisle 8), **lemon** (Aisle 3), and some **olive oil** (A",TRUE,1,TRUE,1,FALSE,0,[],1.057
18,presearch,recipe,Help me prepare taco night.,ground_beef; tortilla_wraps; tomato; lettuce,tortillas; ground beef; onions; garlic; cilantro; tomatoes; lettuce; cheese; sour cream; salsa; rice; beans; lime,move,"[1, 3, 6, 8]","For your taco night, we have **Ground Beef (Aisle 8)**, **Black Beans (Aisle 6)**, **White Rice (Aisle 6)**, **Lettuce (",TRUE,1,TRUE,1,FALSE,0,[],15.263
18,semantic,recipe,Help me prepare taco night.,ground_beef; tortilla_wraps; tomato; lettuce,ground beef; tortillas; lettuce; tomatoes; onions; cheese; sour cream; salsa; cilantro; lime; rice; beans; avocado; olive oil; spices,move,"[1, 3, 8]","For your taco night, you can grab **Lettuce (Aisle 3)**, **Cheddar Cheese (Aisle 1)**, and **Tomato (Aisle 3)** from our",TRUE,1,TRUE,1,FALSE,0,[],5.304
18,llm_only,recipe,Help me prepare taco night.,ground_beef; tortilla_wraps; tomato; lettuce,,move,"[1, 2, 3, 6, 8]","Great choice for taco night! You’ll want ground beef, tortillas, cheese, lettuce, tomatoes, and maybe some salsa or sour",TRUE,1,TRUE,1,FALSE,0,[],1.078
19,presearch,recipe,I want to cook fried rice.,rice_white; eggs_large; onion_yellow,rice; egg; onion; garlic; carrots; green beans; soy sauce; oil; peas,move,"[6, 1, 3]","For fried rice, you’ll need **White Rice (2kg)** from **Aisle 6**, **Large Eggs (12ct)** from **Aisle 1**, and **Yellow ",TRUE,1,TRUE,1,FALSE,0,[],1.892
19,semantic,recipe,I want to cook fried rice.,rice_white; eggs_large; onion_yellow,rice; egg; onion; garlic; carrots; green onion; soy sauce; oil; peas; chicken; pork,move,"[6, 3]","For fried rice, you’ll need **White Rice (2kg)** from **Aisle 6** and **Carrot** from **Aisle 3**. Unfortunately, we don",TRUE,1,TRUE,1,FALSE,0,[],3.681
19,llm_only,recipe,I want to cook fried rice.,rice_white; eggs_large; onion_yellow,,move,[6],"Fried rice is a great choice! You’ll need some rice (I’d recommend our **White Rice (2kg)**), eggs, frozen veggies like ",TRUE,1,TRUE,1,FALSE,0,[],1.281
20,presearch,recipe,What do I need for homemade tomato soup?,tomato_sauce; onion_yellow; sour_cream,tomatoes; onion; garlic; carrots; celery; butter; olive oil; chicken broth; salt; pepper; cream,move,"[3, 1]","For homemade tomato soup, you’ll need **yellow onion (Aisle 3)** and **bell pepper (Aisle 3)**—we don’t carry tomatoes, ",TRUE,1,TRUE,1,FALSE,0,[],2.344
20,semantic,recipe,What do I need for homemade tomato soup?,tomato_sauce; onion_yellow; sour_cream,tomatoes; onion; garlic; carrots; butter; olive oil; salt; pepper; water; cream; broth,move,[3],"For homemade tomato soup, you’ll need **Tomato (Aisle 3)** and **Yellow Onion (Aisle 3)** from our produce section. We d",TRUE,1,TRUE,1,FALSE,0,[],3.662
20,llm_only,recipe,What do I need for homemade tomato soup?,tomato_sauce; onion_yellow; sour_cream,,move,"[3, 6]","For homemade tomato soup, you’ll need fresh tomatoes, onions, garlic (if you have it), and some olive oil. Here at the s",TRUE,1,TRUE,1,FALSE,0,[],1.249
21,presearch,recipe,I need ingredients for chicken nuggets and fries dinner.,frozen_nuggets; frozen_fries,chicken breast; breadcrumbs; egg; flour; butter; potatoes; oil; salt; pepper; paprika,move,"[1, 3, 6]","For chicken nuggets, you’ll need **Large Eggs (Aisle 1)** and **All-Purpose Flour (Aisle 6)**. For fries, you’ll need **",TRUE,1,TRUE,1,FALSE,0,[],2.284
21,semantic,recipe,I need ingredients for chicken nuggets and fries dinner.,frozen_nuggets; frozen_fries,chicken; potatoes; onion; garlic; butter; flour; salt; pepper; paprika; baking powder; eggs,move,"[8, 3, 6]","For your chicken nuggets and fries dinner, we have **Chicken Breast (Aisle 8)** and **Russet Potatoes (Aisle 3)**—perfec",TRUE,1,TRUE,1,FALSE,0,[],4.799
21,llm_only,recipe,I need ingredients for chicken nuggets and fries dinner.,frozen_nuggets; frozen_fries,,move,"[7, 3, 4]","Great choice! For the chicken nuggets and fries dinner, you’ll need the **Frozen Chicken Nuggets** and **Frozen Fries**—",TRUE,1,TRUE,1,FALSE,0,[],1.249
22,presearch,recipe,Can you suggest items for an avocado toast breakfast?,avocado; bread_wheat; lemon,avocado; bread; butter; salt; pepper; olive oil; lemon; eggs; tomato,move,"[3, 2, 6]","For avocado toast, I’d recommend grabbing **Avocado (Aisle 3)**, **White Bread (Aisle 2)** or **Wheat Bread (Aisle 2)**,",TRUE,1,TRUE,1,FALSE,0,[],2.227
22,semantic,recipe,Can you suggest items for an avocado toast breakfast?,avocado; bread_wheat; lemon,avocado; bread; butter; salt; pepper; olive oil; lemon; tomato; basil; eggs,move,"[3, 1]","For your avocado toast, you might enjoy pairing it with **tomato (Aisle 3)** or **lemon (Aisle 3)** for extra flavor, an",TRUE,1,TRUE,1,FALSE,0,[],4.009
22,llm_only,recipe,Can you suggest items for an avocado toast breakfast?,avocado; bread_wheat; lemon,,move,"[2, 3, 6]","Absolutely! For a delicious avocado toast breakfast, I’d recommend grabbing some **whole wheat bread** (Aisle 2) for a h",TRUE,1,TRUE,1,FALSE,0,[],1.755
23,presearch,recipe,What do I need for a yogurt parfait?,yogurt; granola; blueberry; strawberry,yogurt; granola; berries; honey; milk,move,"[1, 3, 5, 7]","For a yogurt parfait, you’ll need **Plain Yogurt (Aisle 1)** and **Granola Bar (Aisle 5)**—we also have **Strawberries (",TRUE,1,TRUE,1,FALSE,0,[],1.98
23,semantic,recipe,What do I need for a yogurt parfait?,yogurt; granola; blueberry; strawberry,yogurt; granola; berries; honey; milk,move,"[1, 5]","For a yogurt parfait, you’ll need **Plain Yogurt (Aisle 1)** and **Granola Bar (Aisle 5)**—we don’t carry honey, berries",TRUE,1,TRUE,1,FALSE,0,[],3.945
23,llm_only,recipe,What do I need for a yogurt parfait?,yogurt; granola; blueberry; strawberry,,move,"[1, 3, 5]","A yogurt parfait sounds delicious! You’ll need plain yogurt (Aisle 1), some granola bars or mixed nuts (Aisle 5) for cru",TRUE,1,TRUE,1,FALSE,0,[],1.083
24,presearch,recipe,I want to make a simple bean pasta meal.,pasta_spaghetti; black_beans_can; tomato_sauce,beans; pasta; olive oil; garlic; onion; tomato; tomato paste; chicken broth; salt; pepper; parmesan cheese,move,[6],"For your simple bean pasta meal, you’ll need **Black Beans (Aisle 6)**, **Spaghetti Pasta (Aisle 6)**, and **Olive Oil (",TRUE,1,TRUE,1,FALSE,0,[],1.861
24,semantic,recipe,I want to make a simple bean pasta meal.,pasta_spaghetti; black_beans_can; tomato_sauce,beans; pasta; garlic; olive oil; onion; tomato; tomato paste; chicken broth; salt; pepper; parmesan cheese,move,[6],"For your simple bean pasta meal, you’ll need **Spaghetti Pasta (Aisle 6)** and **Tomato Sauce (Aisle 6)**—both are avail",TRUE,1,TRUE,1,FALSE,0,[],3.919
24,llm_only,recipe,I want to make a simple bean pasta meal.,pasta_spaghetti; black_beans_can; tomato_sauce,,move,[6],"Great choice! For a simple bean pasta meal, you’ll want spaghetti pasta, black beans, tomato sauce, and maybe some olive",TRUE,1,TRUE,1,FALSE,0,[],1.197
25,presearch,recipe,Help me shop for a turkey sandwich lunch.,turkey_slices; bread_white; lettuce; tomato,turkey; bread; mayonnaise; lettuce; tomato; cheese; mustard,move,"[8, 2, 3]","Great choice! For your turkey sandwich, you’ll want our **Turkey Slices (Aisle 8)**, **White Bread or Wheat Bread (Aisle",TRUE,1,TRUE,1,FALSE,0,[],1.931
25,semantic,recipe,Help me shop for a turkey sandwich lunch.,turkey_slices; bread_white; lettuce; tomato,turkey; bread; mayonnaise; lettuce; tomato; cheese; mustard,move,"[8, 1, 3]","For your turkey sandwich, you’ll need **Turkey Slices (Aisle 8)** and **Cream Cheese (Aisle 1)**—we also have **Lettuce ",TRUE,1,TRUE,1,FALSE,0,[],3.397
25,llm_only,recipe,Help me shop for a turkey sandwich lunch.,turkey_slices; bread_white; lettuce; tomato,,move,"[2, 8]","Great choice! For a turkey sandwich, you’ll want turkey slices, bread, and some fillings like cheese or veggies. I’d rec",TRUE,1,TRUE,1,FALSE,0,[],1.207
26,presearch,associative,I want something healthy for lunch.,apple; spinach; yogurt,,move,"[3, 7, 12]","Great choice! We have plenty of healthy options—how about some fresh salads, grilled chicken, or quinoa bowls? I can als",TRUE,1,FALSE,0,TRUE,1,[12],1.597
26,semantic,associative,I want something healthy for lunch.,apple; spinach; yogurt,healthy; lunch,none,[],I couldn’t find any matching healthy lunch options in our current inventory. Could you provide a more specific product n,TRUE,1,FALSE,0,FALSE,0,[],2.48
26,llm_only,associative,I want something healthy for lunch.,apple; spinach; yogurt,,move,"[3, 1, 7]","Great choice! For a healthy lunch, I’d recommend checking out our fresh fruits and veggies in **Aisle 3**—like apples, b",TRUE,1,TRUE,1,FALSE,0,[],1.325
27,presearch,associative,What are good high-protein options?,chicken_breast; tofu_firm; eggs_large,,move,"[3, 7, 12]",Great choice! We have some excellent high-protein options like **Nature’s Best Organic Protein Powder** (in the health a,TRUE,1,FALSE,0,TRUE,1,[12],2.352
27,semantic,associative,What are good high-protein options?,chicken_breast; tofu_firm; eggs_large,what; good; high; protein; options,none,[],I couldn’t find any high-protein products in our inventory right now. Could you give me a more specific product name or ,TRUE,1,FALSE,0,FALSE,0,[],2.835
27,llm_only,associative,What are good high-protein options?,chicken_breast; tofu_firm; eggs_large,,move,"[1, 5, 8]","Great choice! For high-protein options, I’d recommend checking out our **meat & seafood section (Aisle 8)** for chicken ",TRUE,1,TRUE,1,FALSE,0,[],1.303
28,presearch,associative,I need quick frozen dinner ideas.,frozen_pizza; frozen_nuggets; frozen_fries,,move,[12],"Oh, great choice! We’ve got some delicious frozen dinners in **Aisle 12**—like our **Beef & Vegetable Stir-Fry** and **C",TRUE,1,FALSE,0,TRUE,1,[12],1.628
28,semantic,associative,I need quick frozen dinner ideas.,frozen_pizza; frozen_nuggets; frozen_fries,frozen; quick; dinner; ideas,move,[7],You could try a quick frozen meal with our **Frozen Pizza (Aisle 7)** or pair **Frozen Spinach (Aisle 7)** with **Frozen,TRUE,1,TRUE,1,FALSE,0,[],9.522
28,llm_only,associative,I need quick frozen dinner ideas.,frozen_pizza; frozen_nuggets; frozen_fries,,move,[7],"Great choice! We have some delicious frozen dinner options in Aisle 7. You’ll find Frozen Pizza, Chicken Nuggets, and ev",TRUE,1,TRUE,1,FALSE,0,[],1.283
29,presearch,associative,Give me party snack and drink recommendations.,chips; popcorn; soda,,move,"[7, 8, 12, 13, 15]","Absolutely! For party snacks, I’d recommend checking out our **chips & dips** in Aisle 12, **pretzels & crackers** in Ai",TRUE,1,FALSE,0,TRUE,1,"[12, 13, 15]",4.115
29,semantic,associative,Give me party snack and drink recommendations.,chips; popcorn; soda,drink; party; snack; recommendations,move,"[4, 5]","For a party snack and drink, I’d recommend our **Potato Chips (Aisle 5)** and **Cola (2L) (Aisle 4)**—both are crowd-ple",TRUE,1,TRUE,1,FALSE,0,[],2.661
29,llm_only,associative,Give me party snack and drink recommendations.,chips; popcorn; soda,,move,"[5, 4]","For a fun party snack spread, I’d recommend grabbing some **Mixed Nuts**, **Trail Mix**, and **Chocolate Cookies** from ",TRUE,1,TRUE,1,FALSE,0,[],1.475
30,presearch,associative,I want low-sugar drink choices.,water; sparkling_water; tea_green,,move,"[7, 12]","Absolutely! We have several great low-sugar drink options—like unsweetened teas, sparkling water, and sugar-free sodas. ",TRUE,1,FALSE,0,TRUE,1,[12],1.663
30,semantic,associative,I want low-sugar drink choices.,water; sparkling_water; tea_green,drink; sugar; ice; low; choices,move,[4],"For low-sugar drink options, we have **Sparkling Water (Aisle 4)** and **Bottled Water (Aisle 4)**—both are great choice",TRUE,1,TRUE,1,FALSE,0,[],2.769
30,llm_only,associative,I want low-sugar drink choices.,water; sparkling_water; tea_green,,move,[4],"Great choice! For low-sugar drinks, I’d recommend checking out our **bottled water**, **sparkling water**, or **green te",TRUE,1,TRUE,1,FALSE,0,[],1.122
31,presearch,associative,What's good for a movie night at home?,popcorn; chips; soda,,move,"[5, 12]","Oh, a movie night sounds like fun! We’ve got great snacks in the **Snacks & Chips** aisle (Aisle 12) and cozy drinks lik",TRUE,1,FALSE,0,TRUE,1,[12],1.736
31,semantic,associative,What's good for a movie night at home?,popcorn; chips; soda,what; good; movie; night; home,none,[],I couldn’t find any matching products for your movie night request—could you be more specific about what you’re looking ,TRUE,1,FALSE,0,FALSE,0,[],4.711
31,llm_only,associative,What's good for a movie night at home?,popcorn; chips; soda,,move,"[1, 4, 5]","Oh, a movie night sounds like fun! For snacks, I’d recommend grabbing some **Popcorn** ($2.00) or **Chocolate Cookies** ",TRUE,1,TRUE,1,FALSE,0,[],1.287
32,presearch,associative,Recommend easy breakfast basics.,milk_1l; bread_white; eggs_large,eggs; milk; bread; butter; bananas; cereal; yogurt; oatmeal,move,"[1, 2]","For easy breakfast basics, I’d recommend grabbing Large Eggs (Aisle 1), Milk (1L or 2L, both in Aisle 1), White or Wheat",TRUE,1,TRUE,1,FALSE,0,[],5.361
32,semantic,associative,Recommend easy breakfast basics.,milk_1l; bread_white; eggs_large,eggs; milk; bread; bananas; oatmeal; yogurt; cereal; butter; jam; coffee; tea,move,"[1, 3]","For easy breakfast basics, I’d recommend grabbing **Plain Yogurt (Aisle 1)**, **Unsalted Butter (Aisle 1)**, and **Banan",TRUE,1,TRUE,1,FALSE,0,[],3.651
32,llm_only,associative,Recommend easy breakfast basics.,milk_1l; bread_white; eggs_large,,move,"[1, 2, 3]","Great choice! For easy breakfast basics, I’d recommend grabbing some **milk (1L or 2L)**, **plain yogurt**, **whole whea",TRUE,1,TRUE,1,FALSE,0,[],1.378
