id,mode,query_type,query,expected_items,product_terms_extracted,action,target_aisles,dialogue_snippet,json_adherent,task_success,hallucinated,hallucinated_aisles,latency_s
14,semantic,recipe,"I want to make breakfast, what do you have?",bread; milk; yogurt,eggs; bacon; bread; milk; orange juice; butter; pancakes; syrup,move,"[4, 1, 2]","For breakfast, we have Orange Juice in Aisle 4, Milk (1L and 2L) in Aisle 1, and Wheat Bread in Aisle 2.",True,True,False,[],11.524
15,semantic,recipe,What do I need to make a cheese sandwich?,bread; cheese,bread; cheese; butter; mayonnaise,move,"[1, 2]","To make a cheese sandwich, we have Cheddar Cheese in Aisle 1, and Wheat or White Bread in Aisle 2.",True,True,False,[],22.245
16,semantic,associative,I'm hosting a party and need snacks and drinks,chips; cookies; soda; juice,chips; dip; nuts; crackers; soda; juice; water,move,"[4, 5]","I can help you with that! We have Potato Chips and Mixed Nuts in Aisle 5, and Orange Juice, Apple Juice, and Cola (2L) i",True,True,False,[],35.715
17,semantic,associative,I want something healthy for my lunch,apple; carrot; water,salad; fruit; nuts; yogurt; vegetables,move,"[3, 1]","I recommend some healthy options like Grapes, Tomato, Broccoli, and Orange from Aisle 3, or Plain Yogurt from Aisle 1.",True,True,False,[],35.995
18,semantic,associative,I need something sweet to snack on,cookies; donut; granola,chocolate; candy; cookies; fruit,move,"[5, 3]","I can recommend some Chocolate Cookies in Aisle 5, or some fresh Grapes, Oranges, Apples, and Bananas in Aisle 3!",True,True,False,[],9.288
19,semantic,associative,"I am going on a hike, what should I take?",water; nuts; granola,water; trail mix; granola bars; fruit; jerky,move,"[3, 5]","For your hike, I recommend Grapes, Oranges, Bananas, and Apples from Aisle 3, and Granola Bars from Aisle 5.",True,True,False,[],9.904
20,semantic,associative,I want to make a hot beverage this morning,coffee; milk,coffee; tea; milk; sugar,move,"[4, 1]",I can help with that! We have Coffee Beans in Aisle 4 and Milk (1L and 2L) in Aisle 1.,True,True,False,[],88.519
21,semantic,not_in_store,Do you carry sushi ingredients?,,sushi rice; rice vinegar; nori; soy sauce; wasabi; pickled ginger; fish,none,[],"I'm sorry, but I could not match any sushi ingredients in our inventory. Could you please provide a more specific produc",True,True,False,[],14.905
22,semantic,not_in_store,Where can I find dog food?,,dog food,none,[],"I'm sorry, I could not match any dog food in our inventory. Could you please provide a more specific product name?",True,True,False,[],3.19
23,semantic,not_in_store,I need some fresh salmon,,salmon,none,[],"I'm sorry, I could not match the requested products in our inventory. Could you please provide a more specific product n",True,True,False,[],4.074
24,semantic,not_in_store,Do you sell pasta?,,pasta,none,[],"I'm sorry, I couldn't match any pasta in our inventory. Could you please provide a more specific product name?",True,True,False,[],3.732
25,semantic,not_in_store,Can I get some ice cream?,,ice cream,none,[],"I'm sorry, I could not match any ice cream in our inventory. Could you please provide a more specific product name?",True,True,False,[],3.938
26,semantic,conversational,"Hello there, how are you today?",,hello; there; how; today,none,[],"Hello! I'm doing great, thank you for asking. How can I help you find something today?",True,True,False,[],6.286
27,semantic,conversational,What can you help me with?,,what; help,none,[],"I'm sorry, but I couldn't match any products in our inventory. Could you please provide a more specific product name?",True,True,False,[],22.257
28,semantic,conversational,What are your opening hours?,,what; opening; hours,none,[],"I'm sorry, but I don't have information about our opening hours in my current records.",True,True,False,[],74.7
29,semantic,conversational,Hi! I'm new here. Can you explain how this store works?,,new; here; explain; how; this; store; works,none,[],"Welcome! I'm sorry, but I could not match any requested products or preferences in our inventory; could you please provi",True,True,False,[],24.048
30,semantic,conversational,Thank you for your help!,,thank; help,none,[],You're very welcome! Have a wonderful day!,True,True,False,[],4.404
31,semantic,direct,I need milk and bananas,milk; banana,milk; banana,move,"[1, 3]",I can help you with that! We have Milk (2L and 1L) in Aisle 1 and Bananas in Aisle 3.,True,True,False,[],3.818
32,semantic,direct,Can you add apples and oranges to my cart?,apple; orange,apple; orange,move,[3],I can definitely help with that! You can find Apples and Oranges in Aisle 3.,True,True,False,[],3.509
33,semantic,direct,I would like broccoli and carrots,broccoli; carrot,broccoli; carrots,move,[3],I can certainly help you with that! You can find both Broccoli and Carrot in Aisle 3.,True,True,False,[],3.403
34,semantic,direct,Please get me wheat bread and coffee,bread; coffee,wheat bread; coffee,move,"[2, 4]",I can certainly help you with that! We have wheat bread in Aisle 2 and coffee beans in Aisle 4.,True,True,False,[],3.991
35,semantic,direct,Do you have grapes and granola bars?,grape; granola,grapes; granola bars,move,"[3, 5]","Yes, we have Grapes (1lb) in Aisle 3 and Granola Bars in Aisle 5.",True,True,False,[],3.853
36,semantic,recipe,I need ingredients to bake chocolate chip cookies,flour; eggs; sugar; butter,flour; sugar; butter; eggs; chocolate chips; baking soda; vanilla extract; salt,move,[5],"I can help with that! We have flour, sugar, butter, eggs, chocolate chips, baking soda, vanilla extract, and salt all lo",True,False,False,[],5.489
37,semantic,recipe,What do I need to make a vegetable stir fry?,broccoli; carrot; lettuce,broccoli; carrot; bell pepper; soy sauce; ginger; garlic; vegetable oil; cornstarch,move,[3],"For a vegetable stir fry, we have broccoli and carrots available in Aisle 3.",True,True,False,[],11.038
38,semantic,recipe,"I want to make pancakes, what ingredients do you have?",flour; milk; eggs,flour; eggs; milk; sugar; butter; baking powder,move,[1],I can help with that! We have Milk (2L) and Milk (1L) available in Aisle 1.,True,True,False,[],14.656
39,semantic,recipe,Help me find everything for a fruit salad,apple; banana; orange; grape,apple; banana; strawberry; grape; pineapple; orange; blueberry; honey; lemon,move,"[3, 4]","I can help you with that! We have Banana, Apple, Grapes (1lb), and Orange in Aisle 3, and Apple Juice in Aisle 4.",True,True,False,[],85.333
40,semantic,recipe,I need to bake banana bread,banana; flour; eggs,banana; flour; sugar; butter; eggs; baking soda; salt; vanilla extract,move,"[3, 2]",I can help you with that! We have Banana in Aisle 3 and Wheat Bread in Aisle 2.,True,True,False,[],10.117
41,semantic,associative,Something for my kids' lunchbox,apple; granola; yogurt; juice,bread; fruit; cheese; yogurt; juice; crackers,move,"[1, 3, 4]","I'd recommend Cheddar Cheese and Plain Yogurt from Aisle 1, Grapes and Oranges from Aisle 3, or Orange Juice from Aisle ",True,True,False,[],4.537
42,semantic,associative,I want a healthy breakfast option,yogurt; granola; apple,oatmeal; yogurt; fruit; eggs; whole grain bread,move,"[1, 3]","For a healthy breakfast, I recommend our Plain Yogurt (Aisle 1), as well as Grapes, Oranges, Apples, and Bananas all loc",True,True,False,[],4.08
43,semantic,associative,What do you have for a movie night?,popcorn; soda; chips; cookies,popcorn; soda; candy; chips; chocolate,move,"[5, 4]","For a movie night, we have Potato Chips and Popcorn in Aisle 5, and Cola (2L) in Aisle 4.",True,True,False,[],3.766
44,semantic,associative,I need something for a late night snack,chips; cookies; nuts,late; night; snack,move,[5],"I can help with that! We have Potato Chips and Chocolate Cookies, both located in Aisle 5.",True,True,False,[],3.534
45,semantic,associative,I'm trying to eat more vegetables this week,broccoli; carrot; tomato; lettuce,vegetables,move,[3],"That's great! We have Tomato, Broccoli, Carrot, and Lettuce all available in Aisle 3.",True,True,False,[],2.944
46,semantic,not_in_store,Do you stock flour?,,flour,none,[],"I'm sorry, but I could not match any flour in our inventory. Could you please provide a more specific product name?",True,True,False,[],5.479
47,semantic,not_in_store,I need to find some eggs,,eggs,none,[],"I'm sorry, I could not match the requested products in our inventory. Could you please provide a more specific product n",True,True,False,[],2.636
48,semantic,not_in_store,Where is the butter?,,butter,none,[],"I'm sorry, I couldn't match that product in our inventory. Could you please provide a more specific product name?",True,True,False,[],2.636
49,semantic,direct,Can I get 2 litres of milk please?,milk,milk,move,[1],Of course! We have Milk (2L) available in Aisle 1.,True,True,False,[],2.113
50,semantic,direct,I need cola and some mixed nuts,soda; nuts,cola; mixed nuts,move,"[4, 5]",I can help with that! You'll find the Cola (2L) in Aisle 4 and the Mixed Nuts in Aisle 5.,True,True,False,[],6.03
